product_id,product_number,category,name,base_price,price,unit_price,arrival,rating,reward,url
144,6807918291,food,"그린몬스터 다이어트 스폐셜2 가르시니아900, 112정, 1개","32,000","12,260",(1정당 109원),내일(토) 도착 보장,(32134),최대 613원 적립,coupang_img\6807918291.jpg
145,6905458837,food,"강화군농협 삼광미플러스 백미, 10kg, 1개","40,000","28,900",(100g당 289원),내일(토) 도착 보장,(29328),"최대 1,445원 적립",coupang_img\6905458837.jpg
146,7066609232,food,"맥심 화이트 골드 커피믹스, 11.7g, 160개입, 2개","40,370","37,990",(10g당 101원),내일(토) 도착 보장,(223133),"최대 1,900원 적립",coupang_img\7066609232.jpg
147,7297193823,food,"곰곰 백명란, 500g, 1개","13,640","10,640",(10g당 213원),내일(토) 새벽 도착 보장,(13671),최대 532원 적립,coupang_img\7297193823.jpg
148,6135466537,food,"그래놀라하우스 그래놀라 오리지널, 300g, 1개","13,500","12,150",(10g당 405원),내일(토) 새벽 도착 보장,(3901),최대 608원 적립,coupang_img\6135466537.jpg
149,6122298140,food,"자연애찬 동물복지 무항생제 자유방목 유정란 1번란, 30구, 1개","17,970","16,900",(1구당 563원),내일(토) 새벽 도착 보장,(29417),최대 845원 적립,coupang_img\6122298140.jpg
150,7546440099,food,"가족 못난이 빨간사과 소과 10~12입, 1개, 2kg","20,310","18,850",(100g당 943원),내일(토) 새벽 도착 보장,(4628),최대 943원 적립,coupang_img\7546440099.jpg
151,7823800321,food,"펄세스 마일드 스테비아 커피믹스, 9.6g, 100개입, 1개","29,400","26,000",(10g당 271원),내일(토) 도착 보장,(30345),"최대 1,209원 적립",coupang_img\7823800321.jpg
152,1194652230,food,"곰곰 대패 우삼겹 (냉동), 500g, 2개","17,060","15,880","(100g당 1,588원)",내일(토) 새벽 도착 보장,(30314),최대 794원 적립,coupang_img\1194652230.jpg
153,6393352093,food,"백산수 무라벨 생수, 500ml, 40개","15,760","14,900",(100ml당 75원),내일(토) 도착 보장,(151016),최대 745원 적립,coupang_img\6393352093.jpg
154,2287357991,food,"하림 텐더스틱 (냉동), 1200g, 1개","13,800","13,510","(100g당 1,126원)",내일(토) 새벽 도착 보장,(27579),최대 675원 적립,coupang_img\2287357991.jpg
155,7425377330,food,"투데이넛 너트한줌 요거트 견과 선물세트 30개입, 600g, 1세트","17,600","14,780","(1세트당 14,780원)",내일(토) 도착 보장,(37958),최대 739원 적립,coupang_img\7425377330.jpg
156,7295759110,food,"광동제약 비타500 제로 스파클링 비타민 음료, 250ml, 24개","24,000","14,790",(100ml당 247원),내일(토) 도착 보장,(4976),최대 740원 적립,coupang_img\7295759110.jpg
157,1138956747,food,"팬시 레몬, 2kg, 1개","17,020","16,010",(100g당 801원),내일(토) 새벽 도착 보장,(11688),최대 800원 적립,coupang_img\1138956747.jpg
158,7038366472,food,"농심 카프리썬 오렌지, 200ml, 20개","10,400","9,480",(100ml당 237원),내일(토) 새벽 도착 보장,(1257),최대 474원 적립,coupang_img\7038366472.jpg
159,6988442433,food,"뉴트리디데이 프리미엄 밀크씨슬 골드 500mg, 90정, 1개","23,160","12,900",(1정당 143원),내일(토) 도착 보장,(26583),최대 645원 적립,coupang_img\6988442433.jpg
160,4567751809,food,"하림 치킨너겟 (냉동), 1200g, 1개","13,300","12,150","(100g당 1,013원)",내일(토) 새벽 도착 보장,(96532),최대 608원 적립,coupang_img\4567751809.jpg
161,7811527978,food,"카무트 골드 카무트 효소 30p, 90g, 1개","21,800","17,940","(10g당 1,993원)",내일(토) 도착 보장,(9454),최대 897원 적립,coupang_img\7811527978.jpg
162,340630535,food,"도드람 한돈 대패 삼겹살 구이용 (냉동), 600g, 1개","18,900","15,240","(100g당 2,540원)",내일(토) 새벽 도착 보장,(3483),최대 762원 적립,coupang_img\340630535.jpg
163,6439683698,food,"티즐 제로 자몽블랙티, 500ml, 20개","17,000","16,430",(100ml당 164원),내일(토) 도착 보장,(16135),최대 821원 적립,coupang_img\6439683698.jpg
164,7235302196,food,"샘표 대용량 진간장금F-3 5L, 1개","24,970","18,750",(100ml당 375원),내일(토) 도착 보장,(55104),최대 938원 적립,coupang_img\7235302196.jpg
165,5071892418,food,"펩시 제로슈거 라임향, 210ml, 30개","15,090","14,900",(100ml당 237원),내일(토) 도착 보장,(149140),최대 745원 적립,coupang_img\5071892418.jpg
166,5625704601,food,"탐사수 무라벨, 500ml, 60개","19,470","12,590",(100ml당 42원),내일(토) 도착 보장,(1057172),최대 620원 적립,coupang_img\5625704601.jpg
167,14111627,food,"오뚜기 진라면 매운맛, 40개","31,640","22,050",(1개당 551원),내일(토) 도착 보장,(419659),최대 980원 적립,coupang_img\14111627.jpg
168,218742759,food,"웅진 하늘보리, 500ml, 20개","26,000","12,740",(100ml당 127원),내일(토) 도착 보장,(243580),최대 637원 적립,coupang_img\218742759.jpg
169,6979534638,food,"하이뮨 일동후디스 프로틴 밸런스 액티브 밀크 오리지널, 250ml, 18개","29,070","28,410",(10ml당 63원),내일(토) 도착 보장,(10221),"최대 1,420원 적립",coupang_img\6979534638.jpg
170,7648429611,food,"밀키스 제로 탄산음료, 250ml, 30개","19,000","16,200",(100ml당 216원),내일(토) 도착 보장,(15621),최대 810원 적립,coupang_img\7648429611.jpg
171,7420809688,food,"하늘보리 에코, 1.5L, 12개","14,900","12,280",(100ml당 68원),내일(토) 도착 보장,(17376),최대 614원 적립,coupang_img\7420809688.jpg
172,7235457880,food,"오뚜기 맛있는 오뚜기밥, 210g, 24개","25,980","19,890",(100g당 395원),내일(토) 도착 보장,(579486),최대 995원 적립,coupang_img\7235457880.jpg
173,129939903,food,"가농 무항생제 1+등급 초란, 30구, 1개","14,900","11,800",(1구당 393원),내일(토) 새벽 도착 보장,(72372),최대 515원 적립,coupang_img\129939903.jpg
174,344626827,food,"곰곰 국내산 포기 김치, 2kg, 1개","16,990","11,890",(100g당 595원),내일(토) 새벽 도착 보장,(22718),최대 595원 적립,coupang_img\344626827.jpg
175,2210839123,food,"GNM자연의품격 건강한 간 밀크씨슬, 150정, 1개","45,000","22,690",(1정당 151원),내일(토) 도착 보장,(55805),"최대 1,065원 적립",coupang_img\2210839123.jpg
176,6427547160,food,"G7 블랙커피, 2g, 200개입, 1개","30,000","20,390",(10g당 510원),내일(토) 도착 보장,(166541),"최대 1,020원 적립",coupang_img\6427547160.jpg
177,7616362302,food,"웅진 이온더핏 제로 이온음료, 500ml, 24개","16,830","15,800",(100ml당 132원),내일(토) 도착 보장,(24522),최대 790원 적립,coupang_img\7616362302.jpg
178,7538803722,food,"호주산 부채살 메가 스테이크 (냉장), 800g, 1개","25,900","19,850","(100g당 2,481원)",내일(토) 새벽 도착 보장,(5523),최대 993원 적립,coupang_img\7538803722.jpg
179,6212866716,food,"몽베스트 위드어스 무라벨 생수, 1L, 24개","13,820","13,500",(100ml당 56원),내일(토) 도착 보장,(63547),최대 675원 적립,coupang_img\6212866716.jpg
180,7769994860,food,"종가 맛김치 PET, 1.2kg, 1개","16,000","13,120","(100g당 1,093원)",내일(토) 새벽 도착 보장,(23316),최대 656원 적립,coupang_img\7769994860.jpg
181,7816353820,food,"조혜정의 멸치연구소 볶음용 멸치 (냉동), 500g, 1개","12,590","11,400",(10g당 228원),내일(토) 새벽 도착 보장,(418),최대 570원 적립,coupang_img\7816353820.jpg
182,7430883987,food,"모가농협 씻어나온 임금님표 이천쌀 특등급 알찬미, 10kg, 1개","57,000","39,990",(100g당 400원),내일(토) 도착 보장,(70739),"최대 1,950원 적립",coupang_img\7430883987.jpg
183,6393352093,food,"백산수 무라벨 생수, 330ml, 40개","17,864","13,800",(100ml당 105원),내일(토) 도착 보장,(151016),최대 690원 적립,coupang_img\6393352093.jpg
184,5269360716,food,"강원 평창수 무라벨, 2L, 24개","21,200","15,800",(100ml당 33원),내일(토) 도착 보장,(70605),최대 790원 적립,coupang_img\5269360716.jpg
185,162464627,food,"하림 자연실록 무항생제 인증 닭다리 북채 (냉장), 400g, 2팩","12,800","12,520","(100g당 1,565원)",내일(토) 새벽 도착 보장,(61820),최대 626원 적립,coupang_img\162464627.jpg
186,7812120230,food,"투데이넛 너트한줌 후르츠 견과 선물세트 30개입, 600g, 1개","16,700","13,980","(1세트당 13,980원)",내일(토) 도착 보장,(30252),최대 699원 적립,coupang_img\7812120230.jpg
187,4749252744,food,"웰치스 포도, 355ml, 24개","16,200","15,180",(100ml당 178원),내일(토) 도착 보장,(77582),최대 633원 적립,coupang_img\4749252744.jpg
188,5351399,food,"청정원 포도씨유, 900ml, 1개","43,740","25,730","(100ml당 2,859원)",6/4(화) 도착 예정,(21886),"최대 1,286원 적립",coupang_img\5351399.jpg
189,7219490103,food,"수향미 골든퀸 3호 백미, 10kg, 1개","41,070","36,770",(100g당 368원),내일(토) 도착 보장,(39304),"최대 1,839원 적립",coupang_img\7219490103.jpg
190,7232838392,food,"프렌치카페 카페믹스 스테비아, 10.3g, 100개입, 1개","22,720","21,570",(10g당 209원),내일(토) 도착 보장,(9911),"최대 1,079원 적립",coupang_img\7232838392.jpg
191,7232838392,food,"프렌치카페 카페믹스 스테비아, 10.3g, 100개입, 1개","22,720","21,570",(10g당 209원),내일(토) 도착 보장,(9911),"최대 1,079원 적립",coupang_img\7232838392.jpg
192,7537937892,food,"뉴케어 구수한맛 순, 24개, 200ml","34,370","30,660",(100ml당 639원),내일(토) 도착 보장,(21375),"최대 1,533원 적립",coupang_img\7537937892.jpg
193,4918397652,food,"칠성사이다 제로, 210ml, 30개","16,900","14,700",(100ml당 233원),내일(토) 도착 보장,(32759),최대 735원 적립,coupang_img\4918397652.jpg
194,487322,food,"해표 식용유, 1.8L, 3개","17,520","16,350",(100ml당 303원),내일(토) 도착 보장,(233196),최대 818원 적립,coupang_img\487322.jpg
195,6101896267,food,"곰곰 달콤한 스테비아 대추방울토마토, 1kg, 1팩","14,500","10,800","(100g당 1,080원)",내일(토) 새벽 도착 보장,(112779),최대 540원 적립,coupang_img\6101896267.jpg
196,7757584328,food,"정성으로 키운 우리쌀 백미, 20kg, 1개","67,900","46,900",(100g당 235원),내일(토) 도착 보장,(4044),"최대 2,345원 적립",coupang_img\7757584328.jpg
197,5246863,food,"데니그리스 유기농 사과식초, 1L, 1개","14,450","13,500",(10ml당 135원),내일(토) 도착 보장,(37917),최대 675원 적립,coupang_img\5246863.jpg
198,166996432,food,"곰곰 소중한 우리쌀 2023년(햅쌀), 20kg(상등급), 1개","82,900","54,390",(100g당 272원),내일(토) 도착 보장,(443771),"최대 2,720원 적립",coupang_img\166996432.jpg
199,7839952107,food,"오넛티 땅콩버터 크런치 100%, 230g, 1개","14,900","11,900","(100g당 5,174원)",내일(토) 도착 보장,(6403),최대 595원 적립,coupang_img\7839952107.jpg
200,6685096100,food,"피그인더가든 탄단지 골든텐더치킨 보울샐러드, 2개, 232g","16,560","12,610","(100g당 2,718원)",내일(토) 새벽 도착 보장,(15653),최대 630원 적립,coupang_img\6685096100.jpg
201,5269360716,food,"강원 평창수 무라벨, 500ml, 60개","23,850","12,810",(100ml당 43원),내일(토) 도착 보장,(70605),최대 640원 적립,coupang_img\5269360716.jpg
202,8000325156,food,"더빅토리아 자두 탄산수, 20개, 500ml","20,000","8,380",(100ml당 84원),내일(토) 도착 보장,(1607),최대 392원 적립,coupang_img\8000325156.jpg
203,2146550469,food,"큐원 갈색설탕, 5kg, 2개","20,400","19,850",(100g당 199원),내일(토) 도착 보장,(40535),최대 993원 적립,coupang_img\2146550469.jpg
204,6696946320,food,"곰곰 노르웨이 간고등어살, 1kg, 1개","16,190","12,990","(100g당 1,299원)",내일(토) 새벽 도착 보장,(86308),최대 650원 적립,coupang_img\6696946320.jpg
205,7778899675,food,"립톤 아이스티 분말 복숭아맛, 1.5kg, 1개","19,900","13,520",(10g당 90원),내일(토) 도착 보장,(58387),최대 676원 적립,coupang_img\7778899675.jpg
206,6239512369,food,"풀무원샘물 무라벨 생수, 2L, 24개","16,920","14,800",(100ml당 31원),내일(토) 도착 보장,(85390),최대 740원 적립,coupang_img\6239512369.jpg
207,6939017056,food,"펩시 콜라, 210ml, 30개","14,250","13,820",(100ml당 219원),내일(토) 도착 보장,(98841),최대 691원 적립,coupang_img\6939017056.jpg
208,29876,food,"폰타나 엑스트라 버진 올리브유 마라스카, 500ml, 1개","17,890","16,500","(100ml당 3,300원)",내일(토) 도착 보장,(15076),최대 825원 적립,coupang_img\29876.jpg
209,8010806804,food,"풀무원 퓨어 생수, 2L, 24개","17,060","13,100",(100ml당 27원),내일(토) 도착 보장,(81567),최대 655원 적립,coupang_img\8010806804.jpg
210,6274667685,food,"베키아에누보 이탈리안 올리브 치아바타 8개입 (냉동), 800g, 1개","12,100","11,900",(10g당 149원),내일(토) 새벽 도착 보장,(7939),최대 595원 적립,coupang_img\6274667685.jpg
211,5694524538,food,"고래사어묵 가정용 꼬치어묵 (냉동), 296g, 2개","13,600","13,360",(10g당 226원),내일(토) 새벽 도착 보장,(16691),최대 668원 적립,coupang_img\5694524538.jpg
212,6113396742,food,"자연다움 우리쌀로 만든 끓여먹는 솥뚜껑 누룽지, 1kg, 1개","10,000","7,980",(100g당 798원),내일(토) 새벽 도착 보장,(19018),최대 399원 적립,coupang_img\6113396742.jpg
213,6006472677,food,"GAP 당도선별 거창사과, 1.5KG (5~7입), 1봉","18,030","17,330","(100g당 1,155원)",내일(토) 새벽 도착 보장,(6400),최대 866원 적립,coupang_img\6006472677.jpg
214,7251493809,food,"하이뮨 프로틴 밸런스 음료, 190ml, 24개","23,330","22,480",(10ml당 49원),내일(토) 도착 보장,(49592),"최대 1,124원 적립",coupang_img\7251493809.jpg
215,7212500599,food,"곰곰 성주 실속 미니참외 (8~12입), 2kg, 1개","22,980","11,660",(100g당 583원),내일(토) 새벽 도착 보장,(1089),최대 583원 적립,coupang_img\7212500599.jpg
216,7038147938,food,"풀무원 무항생제 1등급 대란, 25구, 1개","14,900","9,900",(1구당 396원),내일(토) 새벽 도착 보장,(2268),최대 495원 적립,coupang_img\7038147938.jpg
217,6758626859,food,"에비앙 생수, 500ml, 24개","22,760","22,390",(100ml당 187원),내일(토) 도착 보장,(39719),"최대 1,120원 적립",coupang_img\6758626859.jpg
218,185917324,food,"곰곰 새우 볶음밥 (냉동), 300g, 6개","13,670","12,190",(100g당 677원),내일(토) 새벽 도착 보장,(88651),최대 610원 적립,coupang_img\185917324.jpg
219,5464891880,food,"만나다 미국산 체리, 700g, 1개","25,640","15,260","(100g당 2,180원)",내일(토) 새벽 도착 보장,(25481),최대 763원 적립,coupang_img\5464891880.jpg
220,7694925663,food,"창녕군농협 황금 메뚜기쌀 백미, 20kg, 1개","79,500","54,500",(100g당 273원),내일(토) 도착 보장,(225499),"최대 2,725원 적립",coupang_img\7694925663.jpg
221,4744789493,food,"스윗토 스테비아 대추방울토마토, 1.2kg, 1팩","20,900","11,970",(100g당 998원),내일(토) 새벽 도착 보장,(185293),최대 599원 적립,coupang_img\4744789493.jpg
222,2510991,food,"동아오츠카 나랑드사이다 제로, 1.5L, 12개","19,000","14,900",(100ml당 83원),내일(토) 도착 보장,(140212),최대 745원 적립,coupang_img\2510991.jpg
223,5354802,food,"청정원 감칠맛나는미원, 500g, 1개","38,420","22,600",(10g당 452원),6/4(화) 도착 예정,(35217),"최대 1,130원 적립",coupang_img\5354802.jpg
224,5380364304,food,"베리벨리 칠레산 냉동 블루베리, 1.5kg, 1개","12,900","11,970",(100g당 798원),내일(토) 새벽 도착 보장,(52052),최대 599원 적립,coupang_img\5380364304.jpg
225,5586421628,food,"프링글스 양파맛, 110g, 6개","40,540","23,850",(10g당 361원),6/4(화) 도착 예정,(23564),"최대 1,193원 적립",coupang_img\5586421628.jpg
226,9371774,food,"코카콜라 오리지널, 350ml, 24개","23,490","22,750",(100ml당 271원),내일(토) 도착 보장,(109373),"최대 1,138원 적립",coupang_img\9371774.jpg
227,6820439614,food,"풀무원 모짜렐라 핫도그 (냉동), 720g, 1개","16,440","12,720","(100g당 1,767원)",내일(토) 새벽 도착 보장,(41817),최대 636원 적립,coupang_img\6820439614.jpg
228,6317742408,food,"바이오믹스 설탕대신 스테비아 에리스리톨 설탕, 1.2kg, 1개","44,880","26,400","(100g당 2,200원)",6/4(화) 도착 예정,(57952),"최대 1,320원 적립",coupang_img\6317742408.jpg
229,6639066443,food,"켈로그 크런치넛 에너지바 K, 360g, 2개","24,900","21,900",(10g당 304원),6/4(화) 도착 예정,(30148),"최대 1,095원 적립",coupang_img\6639066443.jpg
230,7078107918,food,"포카리스웨트, 24개, 340ml","18,000","14,800",(100ml당 181원),내일(토) 도착 보장,(65874),최대 740원 적립,coupang_img\7078107918.jpg
